28,079,004,01,38,02,2020,02,19,00010,V,00009,V,00010,V,00009,V,00008,V,00007,V,00007,V,00008,V,00010,V,00011,V,00013,V,00009,V,00011,V,00010,V,00008,V,00010,V,00009,V,00009,V,00010,V,00013,V,00018,V,00017,V,00013,V,00000,N
28,079,004,06,48,02,2020,02,19,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.3,V,000.8,V,000.6,V,000.5,V,000.2,V,000.1,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.5,V,000.4,V,000.8,V,000.9,V,000.4,V,00000,N
28,079,004,07,08,02,2020,02,19,00002,V,00003,V,00004,V,00003,V,00002,V,00003,V,00011,V,00053,V,00125,V,00128,V,00113,V,00022,V,00015,V,00031,V,00010,V,00037,V,00032,V,00012,V,00010,V,00029,V,00092,V,00141,V,00063,V,00000,N
28,079,004,08,08,02,2020,02,19,00026,V,00027,V,00028,V,00023,V,00016,V,00019,V,00026,V,00042,V,00062,V,00089,V,00091,V,00045,V,00036,V,00048,V,00032,V,00069,V,00061,V,00056,V,00068,V,00091,V,00097,V,00095,V,00068,V,00000,N
28,079,004,12,08,02,2020,02,19,00030,V,00032,V,00034,V,00028,V,00018,V,00023,V,00042,V,00124,V,00253,V,00286,V,00264,V,00078,V,00059,V,00096,V,00047,V,00126,V,00111,V,00074,V,00083,V,00134,V,00239,V,00311,V,00164,V,00000,N
28,079,008,01,38,02,2020,02,19,00007,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00007,V,00008,V,00009,V,00009,V,00008,V,00008,V,00007,V,00008,V,00007,V,00008,V,00008,V,00007,V,00008,V,00008,V,00010,V,00009,V,00000,N
28,079,008,06,48,02,2020,02,19,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.4,V,000.6,V,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.5,V,000.7,V,000.7,V,001.1,V,001.0,V,00000,N
28,079,008,07,08,02,2020,02,19,00003,V,00002,V,00001,V,00001,V,00001,V,00001,V,00004,V,00018,V,00056,V,00058,V,00055,V,00043,V,00023,V,00010,V,00008,V,00007,V,00008,V,00009,V,00024,V,00056,V,00061,V,00115,V,00091,V,00000,N
28,079,008,08,08,02,2020,02,19,00035,V,00027,V,00018,V,00014,V,00014,V,00021,V,00031,V,00056,V,00072,V,00069,V,00068,V,00064,V,00054,V,00046,V,00043,V,00042,V,00051,V,00061,V,00079,V,00095,V,00096,V,00104,V,00095,V,00000,N
28,079,008,09,47,02,2020,02,19,00002,V,00006,V,00001,V,00001,V,00002,V,00004,V,00001,V,00006,V,00009,V,00008,V,00008,V,00012,V,00009,V,00009,V,00008,V,00006,V,00008,V,00010,V,00012,V,00011,V,00013,V,00012,V,00024,V,00000,N
28,079,008,10,47,02,2020,02,19,00005,V,00010,V,00004,V,00003,V,00004,V,00007,V,00002,V,00010,V,00016,V,00018,V,00018,V,00023,V,00019,V,00015,V,00014,V,00013,V,00015,V,00018,V,00030,V,00043,V,00056,V,00049,V,00049,V,00000,N
28,079,008,12,08,02,2020,02,19,00040,V,00030,V,00020,V,00015,V,00016,V,00023,V,00036,V,00083,V,00158,V,00158,V,00152,V,00129,V,00090,V,00061,V,00054,V,00053,V,00063,V,00075,V,00116,V,00180,V,00189,V,00280,V,00234,V,00000,N
28,079,008,14,06,02,2020,02,19,00035,V,00044,V,00049,V,00051,V,00049,V,00042,V,00031,V,00011,V,00005,V,00011,V,00017,V,00025,V,00043,V,00053,V,00056,V,00062,V,00053,V,00043,V,00020,V,00003,V,00001,V,00001,V,00001,V,00000,N
28,079,008,20,59,02,2020,02,19,002.0,V,001.3,V,000.9,V,000.8,V,000.8,V,000.7,V,000.7,V,000.9,V,002.0,V,003.1,V,003.0,V,003.1,V,003.2,V,015.1,V,014.8,V,006.7,V,003.6,V,003.6,V,003.8,V,005.0,V,006.3,V,008.0,V,010.6,V,00000,N
28,079,008,22,00,02,2020,02,19,00001,V,00001,V,00000,V,00000,V,00000,V,00000,V,00001,V,00002,V,00006,V,00005,V,00003,V,00004,V,00002,V,00001,V,00002,V,00001,V,00002,V,00002,V,00003,V,00004,V,00005,V,00007,V,00007,V,00000,N
28,079,008,30,59,02,2020,02,19,000.7,V,000.6,V,000.4,V,000.4,V,000.3,V,000.3,V,000.4,V,000.5,V,001.1,V,001.3,V,001.1,V,000.9,V,000.8,V,000.7,V,000.6,V,000.7,V,000.7,V,000.8,V,001.0,V,001.5,V,001.8,V,002.2,V,002.6,V,00000,N
28,079,008,35,59,02,2020,02,19,001.1,V,000.9,V,000.8,V,000.7,V,000.7,V,000.7,V,000.7,V,000.7,V,000.9,V,001.1,V,001.0,V,000.9,V,001.1,V,001.1,V,001.3,V,001.5,V,001.7,V,001.9,V,002.0,V,002.1,V,002.2,V,002.4,V,002.5,V,00000,N
28,079,008,42,02,02,2020,02,19,01.46,V,01.44,V,01.43,V,01.44,V,01.44,V,01.45,V,01.45,V,01.48,V,01.53,V,01.54,V,01.51,V,01.50,V,01.49,V,01.50,V,01.50,V,01.49,V,01.50,V,01.50,V,01.52,V,01.57,V,01.62,V,01.76,V,01.75,V,00000,N
