28,079,004,01,38,02,2020,02,27,00011,V,00010,V,00010,V,00009,V,00009,V,00009,V,00008,V,00009,V,00009,V,00009,V,00010,V,00011,V,00009,V,00008,V,00008,V,00008,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,06,48,02,2020,02,27,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,07,08,02,2020,02,27,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00003,V,00011,V,00032,V,00029,V,00012,V,00031,V,00009,V,00009,V,00003,V,00006,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,08,08,02,2020,02,27,00013,V,00008,V,00004,V,00006,V,00006,V,00009,V,00026,V,00045,V,00056,V,00053,V,00026,V,00037,V,00019,V,00018,V,00008,V,00017,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,12,08,02,2020,02,27,00015,V,00009,V,00006,V,00007,V,00007,V,00011,V,00031,V,00061,V,00105,V,00098,V,00045,V,00085,V,00033,V,00032,V,00012,V,00027,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,01,38,02,2020,02,27,00006,V,00006,V,00006,V,00007,V,00007,V,00006,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,06,48,02,2020,02,27,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.4,V,000.4,V,000.5,V,000.5,V,000.4,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,07,08,02,2020,02,27,00004,V,00002,V,00001,V,00002,V,00002,V,00002,V,00005,V,00012,V,00026,V,00033,V,00028,V,00011,V,00012,V,00012,V,00012,V,00013,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,08,08,02,2020,02,27,00038,V,00025,V,00018,V,00021,V,00023,V,00021,V,00037,V,00051,V,00063,V,00062,V,00053,V,00042,V,00041,V,00046,V,00045,V,00045,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,09,47,02,2020,02,27,00004,V,00001,V,00001,V,00002,V,00004,V,00003,V,00006,V,00004,V,00006,V,00009,V,00004,V,00001,V,00008,V,00016,V,00031,V,00047,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,10,47,02,2020,02,27,00010,V,00007,V,00003,V,00006,V,00008,V,00007,V,00010,V,00011,V,00017,V,00022,V,00018,V,00020,V,00033,V,00067,V,00130,V,00197,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,12,08,02,2020,02,27,00044,V,00028,V,00020,V,00024,V,00026,V,00024,V,00046,V,00069,V,00103,V,00112,V,00096,V,00059,V,00059,V,00064,V,00063,V,00066,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,14,06,02,2020,02,27,00052,V,00066,V,00068,V,00064,V,00056,V,00056,V,00037,V,00029,V,00020,V,00026,V,00040,V,00055,V,00054,V,00050,V,00049,V,00048,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,20,59,02,2020,02,27,001.8,V,001.4,V,001.1,V,001.4,V,001.1,V,001.1,V,001.1,V,001.1,V,001.6,V,002.5,V,002.5,V,001.7,V,002.3,V,005.6,V,010.9,V,006.6,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,22,00,02,2020,02,27,00001,V,00001,V,00000,V,00000,V,00000,V,00001,V,00001,V,00002,V,00003,V,00003,V,00002,V,00001,V,00001,V,00002,V,00002,V,00002,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,30,59,02,2020,02,27,000.7,V,000.5,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.6,V,000.8,V,001.1,V,001.0,V,000.7,V,000.6,V,000.6,V,000.8,V,000.8,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
