28,079,004,01,38,02,2020,02,23,00011,N,00010,V,00009,V,00009,V,00008,V,00008,V,00008,V,00007,V,00008,V,00010,V,00019,V,00020,V,00012,V,00010,V,00009,V,00008,V,00007,V,00007,V,00009,V,00011,V,00012,V,00015,V,00014,V,00000,N
28,079,004,06,48,02,2020,02,23,000.4,N,000.4,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.9,V,000.8,V,000.5,V,000.4,V,000.3,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.2,V,000.4,V,000.4,V,000.7,V,000.5,V,00000,N
28,079,004,07,08,02,2020,02,23,00026,N,00035,V,00022,V,00016,V,00018,V,00015,V,00017,V,00016,V,00035,V,00074,V,00048,V,00041,V,00019,V,00010,V,00006,V,00004,V,00003,V,00002,V,00001,V,00020,V,00020,V,00099,V,00070,V,00000,N
28,079,004,08,08,02,2020,02,23,00057,N,00053,V,00047,V,00043,V,00036,V,00035,V,00034,V,00033,V,00032,V,00043,V,00053,V,00056,V,00050,V,00037,V,00028,V,00021,V,00019,V,00021,V,00037,V,00088,V,00079,V,00099,V,00085,V,00000,N
28,079,004,12,08,02,2020,02,23,00096,N,00106,V,00082,V,00067,V,00064,V,00058,V,00059,V,00058,V,00086,V,00157,V,00126,V,00119,V,00080,V,00052,V,00037,V,00028,V,00023,V,00024,V,00040,V,00119,V,00110,V,00251,V,00192,V,00000,N
28,079,008,01,38,02,2020,02,23,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00008,V,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00010,V,00011,V,00011,V,00000,N
28,079,008,06,48,02,2020,02,23,000.4,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.6,V,000.9,V,001.2,V,001.4,V,00000,N
28,079,008,07,08,02,2020,02,23,00020,V,00006,V,00002,V,00001,V,00001,V,00001,V,00002,V,00002,V,00007,V,00006,V,00010,V,00008,V,00011,V,00008,V,00005,V,00004,V,00004,V,00003,V,00006,V,00013,V,00047,V,00058,V,00105,V,00000,N
28,079,008,08,08,02,2020,02,23,00062,V,00049,V,00037,V,00027,V,00022,V,00023,V,00027,V,00031,V,00048,V,00042,V,00046,V,00047,V,00053,V,00051,V,00039,V,00033,V,00031,V,00035,V,00051,V,00076,V,00105,V,00112,V,00121,V,00000,N
28,079,008,09,47,02,2020,02,23,00020,V,00006,V,00006,V,00004,V,00003,V,00002,V,00001,V,00001,V,00003,V,00007,V,00006,V,00009,V,00013,V,00013,V,00005,V,00006,V,00001,V,00005,V,00014,V,00012,V,00009,V,00018,V,00018,V,00000,N
