28,079,004,01,38,02,2020,02,14,00010,V,00010,V,00009,V,00009,V,00008,V,00008,V,00007,V,00008,V,00008,V,00009,V,00008,V,00009,V,00010,V,00009,V,00008,V,00008,V,00008,V,00007,V,00008,V,00010,V,00011,V,00012,V,00014,V,00000,N
28,079,004,06,48,02,2020,02,14,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.1,V,000.1,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.4,V,000.7,V,00000,N
28,079,004,07,08,02,2020,02,14,00015,V,00024,V,00016,V,00019,V,00021,V,00018,V,00006,V,00010,V,00022,V,00039,V,00025,V,00024,V,00028,V,00029,V,00023,V,00026,V,00028,V,00022,V,00013,V,00039,V,00037,V,00050,V,00122,V,00000,N
28,079,004,08,08,02,2020,02,14,00039,V,00034,V,00023,V,00024,V,00021,V,00023,V,00027,V,00035,V,00042,V,00046,V,00039,V,00037,V,00038,V,00041,V,00040,V,00044,V,00052,V,00057,V,00062,V,00072,V,00064,V,00065,V,00070,V,00000,N
28,079,004,12,08,02,2020,02,14,00061,V,00071,V,00048,V,00054,V,00054,V,00051,V,00036,V,00051,V,00075,V,00106,V,00076,V,00073,V,00081,V,00085,V,00075,V,00083,V,00095,V,00090,V,00082,V,00131,V,00120,V,00142,V,00257,V,00000,N
28,079,008,01,38,02,2020,02,14,00007,V,00006,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00007,V,00006,V,00006,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00000,N
28,079,008,06,48,02,2020,02,14,000.5,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.7,V,000.4,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.5,V,000.5,V,000.5,V,000.8,V,000.7,V,00000,N
28,079,008,07,08,02,2020,02,14,00042,V,00032,V,00043,V,00025,V,00009,V,00005,V,00005,V,00015,V,00038,V,00046,V,00033,V,00027,V,00035,V,00027,V,00026,V,00023,V,00025,V,00026,V,00037,V,00049,V,00054,V,00083,V,00065,V,00000,N
28,079,008,08,08,02,2020,02,14,00048,V,00044,V,00046,V,00044,V,00035,V,00029,V,00029,V,00038,V,00045,V,00046,V,00042,V,00040,V,00044,V,00043,V,00045,V,00047,V,00052,V,00057,V,00067,V,00071,V,00072,V,00074,V,00065,V,00000,N
28,079,008,09,47,02,2020,02,14,00007,V,00008,V,00009,V,00008,V,00010,V,00010,V,00012,V,00017,V,00019,V,00019,V,00020,V,00018,V,00017,V,00016,V,00025,V,00020,V,00022,V,00020,V,00025,V,00028,V,00019,V,00019,V,00032,V,00000,N
28,079,008,10,47,02,2020,02,14,00014,V,00013,V,00016,V,00019,V,00017,V,00012,V,00017,V,00025,V,00023,V,00025,V,00024,V,00024,V,00025,V,00026,V,00032,V,00028,V,00035,V,00031,V,00038,V,00046,V,00034,V,00031,V,00046,V,00000,N
28,079,008,12,08,02,2020,02,14,00112,V,00093,V,00112,V,00083,V,00048,V,00036,V,00037,V,00060,V,00103,V,00116,V,00092,V,00082,V,00097,V,00084,V,00085,V,00082,V,00090,V,00098,V,00123,V,00146,V,00155,V,00200,V,00164,V,00000,N
28,079,008,14,06,02,2020,02,14,00001,V,00001,V,00001,V,00001,V,00006,V,00010,V,00011,V,00007,V,00003,V,00004,V,00011,V,00016,V,00016,V,00024,V,00024,V,00026,V,00021,V,00015,V,00004,V,00001,V,00001,V,00001,V,00001,V,00000,N
28,079,008,20,59,02,2020,02,14,003.3,V,003.0,V,004.0,V,003.8,V,002.4,V,001.9,V,001.6,V,001.5,V,001.6,V,004.6,V,006.3,V,004.8,V,004.2,V,003.3,V,003.9,V,004.0,V,004.0,V,003.6,V,004.4,V,004.5,V,004.2,V,005.2,V,006.5,V,00000,N
28,079,008,22,00,02,2020,02,14,00003,V,00003,V,00004,V,00003,V,00002,V,00002,V,00002,V,00002,V,00005,V,00005,V,00004,V,00003,V,00004,V,00003,V,00003,V,00003,V,00003,V,00004,V,00004,V,00005,V,00005,V,00007,V,00005,V,00000,N
28,079,008,30,59,02,2020,02,14,000.9,V,000.8,V,001.0,V,001.0,V,000.8,V,000.7,V,000.6,V,000.7,V,000.8,V,001.4,V,001.6,V,001.0,V,001.0,V,000.9,V,000.9,V,000.9,V,000.9,V,000.9,V,001.1,V,001.2,V,001.3,V,001.2,V,001.6,V,00000,N
28,079,008,35,59,02,2020,02,14,001.4,V,001.3,V,001.3,V,001.4,V,001.2,V,001.1,V,001.0,V,000.9,V,000.9,V,001.3,V,001.6,V,001.3,V,001.2,V,001.2,V,001.2,V,001.4,V,001.5,V,001.6,V,001.7,V,001.8,V,001.7,V,001.8,V,002.0,V,00000,N
28,079,008,42,02,02,2020,02,14,01.59,V,01.64,V,01.88,V,01.71,V,01.69,V,01.57,V,01.49,V,01.49,V,01.51,V,01.57,V,01.51,V,01.50,V,01.51,V,01.48,V,01.48,V,01.48,V,01.50,V,01.51,V,01.54,V,01.63,V,01.69,V,01.78,V,01.68,V,00000,N
28,079,008,43,02,02,2020,02,14,01.50,V,01.55,V,01.77,V,01.63,V,01.62,V,01.53,V,01.45,V,01.44,V,01.45,V,01.44,V,01.42,V,01.42,V,01.43,V,01.41,V,01.39,V,01.39,V,01.40,V,01.41,V,01.43,V,01.52,V,01.59,V,01.61,V,01.52,V,00000,N
28,079,008,44,02,02,2020,02,14,00.09,V,00.09,V,00.11,V,00.09,V,00.06,V,00.05,V,00.04,V,00.05,V,00.06,V,00.13,V,00.09,V,00.08,V,00.08,V,00.07,V,00.09,V,00.09,V,00.10,V,00.10,V,00.11,V,00.11,V,00.10,V,00.17,V,00.16,V,00000,N
28,079,011,07,08,02,2020,02,14,00045,V,00066,V,00035,V,00006,V,00001,V,00001,V,00004,V,00005,V,00012,V,00025,V,00011,V,00012,V,00020,V,00016,V,00026,V,00031,V,00030,V,00032,V,00029,V,00063,V,00084,V,00119,V,00053,V,00000,N
28,079,011,08,08,02,2020,02,14,00063,V,00063,V,00056,V,00042,V,00025,V,00022,V,00027,V,00029,V,00039,V,00042,V,00030,V,00027,V,00034,V,00035,V,00048,V,00055,V,00068,V,00078,V,00086,V,00098,V,00101,V,00104,V,00080,V,00000,N
28,079,011,12,08,02,2020,02,14,00133,V,00165,V,00110,V,00052,V,00027,V,00024,V,00033,V,00036,V,00057,V,00081,V,00047,V,00046,V,00065,V,00059,V,00087,V,00103,V,00115,V,00127,V,00131,V,00194,V,00229,V,00287,V,00162,V,00000,N
28,079,011,20,59,02,2020,02,14,002.5,V,003.2,V,003.0,V,001.4,V,000.8,V,000.6,V,000.6,V,000.5,V,000.8,V,000.9,V,001.3,V,000.9,V,001.0,V,001.1,V,001.4,V,001.9,V,002.4,V,002.6,V,002.8,V,002.9,V,003.9,V,005.1,V,004.5,V,00000,N
28,079,011,30,59,02,2020,02,14,000.9,V,001.1,V,000.8,V,000.5,V,000.3,V,000.3,V,000.3,V,000.2,V,000.3,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.4,V,000.7,V,001.0,V,000.8,V,000.9,V,000.8,V,001.2,V,001.8,V,001.5,V,00000,N
28,079,011,35,59,02,2020,02,14,000.5,V,000.5,V,000.5,V,000.3,V,000.2,V,000.2,V,000.1,V,000.1,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.4,V,000.5,V,000.5,V,000.5,V,000.7,V,000.9,V,000.8,V,00000,N
28,079,016,06,48,02,2020,02,14,000.5,V,000.5,V,000.4,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.4,V,000.3,V,000.6,V,000.3,V,000.4,V,000.4,V,000.5,V,000.6,V,001.2,V,001.1,V,00000,N
28,079,016,07,08,02,2020,02,14,00047,V,00049,V,00026,V,00004,V,00003,V,00003,V,00003,V,00008,V,00012,V,00014,V,00008,V,00011,V,00014,V,00012,V,00014,V,00018,V,00016,V,00021,V,00015,V,00030,V,00054,V,00146,V,00120,V,00000,N
28,079,016,08,08,02,2020,02,14,00051,V,00047,V,00043,V,00034,V,00021,V,00019,V,00019,V,00027,V,00033,V,00030,V,00021,V,00023,V,00023,V,00019,V,00023,V,00032,V,00042,V,00055,V,00063,V,00075,V,00079,V,00095,V,00085,V,00000,N
28,079,016,12,08,02,2020,02,14,00122,V,00122,V,00083,V,00040,V,00025,V,00023,V,00024,V,00039,V,00051,V,00052,V,00032,V,00040,V,00045,V,00037,V,00045,V,00059,V,00067,V,00087,V,00087,V,00122,V,00163,V,00319,V,00269,V,00000,N
28,079,016,14,06,02,2020,02,14,00001,V,00001,V,00001,V,00004,V,00011,V,00012,V,00013,V,00008,V,00005,V,00008,V,00022,V,00022,V,00024,V,00033,V,00036,V,00033,V,00028,V,00017,V,00007,V,00001,V,00001,V,00002,V,00001,V,00000,N
28,079,017,01,38,02,2020,02,14,00008,V,00008,V,00007,V,00006,V,00005,V,00005,V,00005,V,00005,V,00006,V,00006,V,00006,V,00007,V,00007,V,00008,V,00007,V,00006,V,00005,V,00005,V,00006,V,00011,V,00014,V,00014,V,00013,V,00000,N
28,079,017,07,08,02,2020,02,14,00058,V,00064,V,00053,V,00041,V,00030,V,00022,V,00022,V,00025,V,00028,V,00039,V,00040,V,00040,V,00036,V,00037,V,00036,V,00034,V,00035,V,00033,V,00032,V,00094,V,00178,V,00180,V,00178,V,00000,N
28,079,017,08,08,02,2020,02,14,00046,V,00044,V,00036,V,00033,V,00039,V,00034,V,00033,V,00037,V,00040,V,00040,V,00040,V,00040,V,00036,V,00032,V,00034,V,00037,V,00044,V,00052,V,00063,V,00079,V,00093,V,00091,V,00088,V,00000,N
28,079,017,12,08,02,2020,02,14,00135,V,00142,V,00117,V,00096,V,00084,V,00068,V,00066,V,00075,V,00084,V,00101,V,00102,V,00102,V,00091,V,00089,V,00089,V,00089,V,00097,V,00102,V,00112,V,00222,V,00367,V,00367,V,00362,V,00000,N
28,079,017,14,06,02,2020,02,14,00002,V,00002,V,00002,V,00002,V,00002,V,00006,V,00007,V,00005,V,00004,V,00004,V,00006,V,00013,V,00017,V,00022,V,00024,V,00025,V,00024,V,00018,V,00008,V,00003,V,00003,V,00003,V,00003,V,00000,N
28,079,018,01,38,02,2020,02,14,00005,V,00006,V,00005,V,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00006,V,00006,V,00006,V,00007,V,00008,V,00008,V,00007,V,00005,V,00006,V,00008,V,00009,V,00011,V,00012,V,00000,N
28,079,018,06,48,02,2020,02,14,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.5,V,000.5,V,000.5,V,000.5,V,000.5,V,000.5,V,000.4,V,000.4,V,000.5,V,000.4,V,000.6,V,000.6,V,001.0,V,001.2,V,001.9,V,00000,N
28,079,018,07,08,02,2020,02,14,00004,V,00011,V,00012,V,00018,V,00016,V,00006,V,00009,V,00008,V,00017,V,00026,V,00024,V,00024,V,00034,V,00029,V,00028,V,00026,V,00024,V,00016,V,00033,V,00059,V,00095,V,00127,V,00125,V,00000,N
28,079,018,08,08,02,2020,02,14,00029,V,00039,V,00034,V,00029,V,00032,V,00033,V,00034,V,00039,V,00045,V,00043,V,00041,V,00037,V,00037,V,00037,V,00040,V,00043,V,00049,V,00054,V,00074,V,00084,V,00088,V,00086,V,00071,V,00000,N
28,079,018,10,47,02,2020,02,14,00011,V,00007,V,00008,V,00007,V,00007,V,00009,V,00011,V,00012,V,00014,V,00015,V,00019,V,00019,V,00019,V,00019,V,00021,V,00019,V,00021,V,00022,V,00020,V,00023,V,00024,V,00030,V,00032,V,00000,N
